50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
50.0, 189.75
